Empleado1,Empleado2,similarity
Empleado10701,Empleado856,1.0
Empleado10702,Empleado6679,1.0
Empleado10703,Empleado13854,1.0
Empleado10704,Empleado8758,1.0
Empleado10705,Empleado5983,1.0
Empleado10706,Empleado4050,1.0
Empleado10707,Empleado8513,1.0
Empleado10708,Empleado13257,1.0
Empleado10709,Empleado7655,1.0
Empleado1071,Empleado665,1.0
Empleado10710,Empleado11869,1.0
Empleado10711,Empleado2833,1.0
Empleado10712,Empleado14756,1.0
Empleado10713,Empleado4567,1.0
Empleado10714,Empleado8411,1.0
Empleado10715,Empleado9037,1.0
Empleado10716,Empleado4349,1.0
Empleado10717,Empleado11808,1.0
Empleado10718,Empleado8530,1.0
Empleado10719,Empleado8503,1.0
Empleado1072,Empleado5650,1.0
Empleado10720,Empleado8531,1.0
Empleado10721,Empleado11965,1.0
Empleado10722,Empleado3327,1.0
Empleado10723,Empleado5650,1.0
Empleado10724,Empleado3622,1.0
Empleado10725,Empleado3706,1.0
Empleado10726,Empleado9782,1.0
Empleado10727,Empleado7182,1.0
Empleado10728,Empleado2796,1.0
Empleado10729,Empleado11559,1.0
Empleado1073,Empleado7920,1.0
Empleado10730,Empleado4973,1.0
Empleado10731,Empleado9119,1.0
Empleado10732,Empleado2011,1.0
Empleado10733,Empleado14395,1.0
Empleado10735,Empleado10152,1.0
Empleado10736,Empleado13097,1.0
Empleado10737,Empleado2098,1.0
Empleado10738,Empleado10748,1.0
Empleado10739,Empleado7181,1.0
Empleado1074,Empleado6829,1.0
Empleado10740,Empleado2646,1.0
Empleado10741,Empleado9438,1.0
Empleado10742,Empleado4791,1.0
Empleado10743,Empleado13157,1.0
Empleado10744,Empleado2961,1.0
Empleado10745,Empleado7368,1.0
Empleado10746,Empleado4169,1.0
Empleado10747,Empleado5567,1.0
Empleado10748,Empleado10833,1.0
Empleado10749,Empleado2432,1.0
Empleado1075,Empleado12161,1.0
Empleado10750,Empleado12927,1.0
Empleado10751,Empleado2954,1.0
Empleado10752,Empleado10316,1.0
Empleado10753,Empleado5009,1.0
Empleado10754,Empleado2284,1.0
Empleado10755,Empleado8479,1.0
Empleado10756,Empleado7628,1.0
Empleado10757,Empleado11827,1.0
Empleado10758,Empleado2971,1.0
Empleado10759,Empleado11698,1.0
Empleado1076,Empleado8426,1.0
Empleado10760,Empleado10912,1.0
Empleado10761,Empleado10504,1.0
Empleado10762,Empleado13809,1.0
Empleado10763,Empleado5776,1.0
Empleado10764,Empleado4371,1.0
Empleado10766,Empleado13901,1.0
Empleado10767,Empleado6859,1.0
Empleado10768,Empleado8931,1.0
Empleado10769,Empleado6716,1.0
Empleado1077,Empleado1070,1.0
Empleado10770,Empleado13521,1.0
Empleado10771,Empleado6759,1.0
Empleado10772,Empleado4695,1.0
Empleado10773,Empleado11874,1.0
Empleado10774,Empleado8484,1.0
Empleado10775,Empleado4306,1.0
Empleado10776,Empleado4243,1.0
Empleado10777,Empleado8508,1.0
Empleado10778,Empleado2628,1.0
Empleado10779,Empleado9847,1.0
Empleado1078,Empleado14725,1.0
Empleado10780,Empleado11919,1.0
Empleado10781,Empleado5178,1.0
Empleado10782,Empleado1897,1.0
Empleado10783,Empleado835,1.0
Empleado10784,Empleado11195,1.0
Empleado10785,Empleado10858,1.0
Empleado10786,Empleado2843,1.0
Empleado10787,Empleado7255,1.0
Empleado10788,Empleado11255,1.0
Empleado10789,Empleado5820,1.0
Empleado1079,Empleado9391,1.0
Empleado10790,Empleado3110,1.0
Empleado10791,Empleado10420,1.0
Empleado10792,Empleado12133,1.0
Empleado10793,Empleado6015,1.0
Empleado10794,Empleado1543,1.0
Empleado10795,Empleado4193,1.0
Empleado10796,Empleado11318,1.0
Empleado10797,Empleado10205,1.0
Empleado10798,Empleado10275,1.0
Empleado10799,Empleado12573,1.0
Empleado108,Empleado9979,1.0
Empleado1080,Empleado9623,1.0
Empleado10800,Empleado14095,1.0
Empleado10801,Empleado2223,1.0
Empleado10802,Empleado11037,1.0
Empleado10803,Empleado7906,1.0
Empleado10804,Empleado6359,1.0
Empleado10805,Empleado7646,1.0
Empleado10806,Empleado10495,1.0
Empleado10807,Empleado1121,1.0
Empleado10808,Empleado13225,1.0
Empleado10809,Empleado2993,1.0
Empleado1081,Empleado13241,1.0
Empleado10810,Empleado6167,1.0
Empleado10811,Empleado8065,1.0
Empleado10812,Empleado2634,1.0
Empleado10813,Empleado10576,1.0
Empleado10814,Empleado8305,1.0
Empleado10815,Empleado8924,1.0
Empleado10816,Empleado6904,1.0
Empleado10817,Empleado2713,1.0
Empleado10818,Empleado2280,1.0
Empleado10819,Empleado5193,1.0
Empleado1082,Empleado10425,1.0
Empleado10820,Empleado3223,1.0
Empleado10821,Empleado7356,1.0
Empleado10822,Empleado8815,1.0
Empleado10823,Empleado3212,1.0
Empleado10824,Empleado11880,1.0
Empleado10825,Empleado4253,1.0
Empleado10826,Empleado4588,1.0
Empleado10827,Empleado9504,1.0
Empleado10828,Empleado14687,1.0
Empleado10829,Empleado9887,1.0
Empleado1083,Empleado933,1.0
Empleado10830,Empleado11356,1.0
Empleado10831,Empleado5411,1.0
Empleado10832,Empleado13976,1.0
Empleado10833,Empleado10748,1.0
Empleado10834,Empleado2457,1.0
Empleado10835,Empleado11319,1.0
Empleado10836,Empleado6237,1.0
Empleado10837,Empleado14851,1.0
Empleado10838,Empleado3602,1.0
Empleado10839,Empleado11072,1.0
Empleado1084,Empleado5219,1.0
Empleado10840,Empleado5194,1.0
Empleado10841,Empleado3269,1.0
Empleado10842,Empleado3160,1.0
Empleado10843,Empleado9879,1.0
Empleado10844,Empleado8599,1.0
Empleado10845,Empleado10699,1.0
Empleado10846,Empleado2579,1.0
Empleado10847,Empleado13837,1.0
Empleado10848,Empleado3260,1.0
Empleado10849,Empleado12854,1.0
Empleado1085,Empleado8925,1.0
Empleado10850,Empleado3831,1.0
Empleado10851,Empleado13864,1.0
Empleado10852,Empleado3947,1.0
Empleado10853,Empleado3120,1.0
Empleado10854,Empleado1034,1.0
Empleado10855,Empleado2546,1.0
Empleado10856,Empleado9036,1.0
Empleado10857,Empleado1134,1.0
Empleado10858,Empleado231,1.0
Empleado10859,Empleado7034,1.0
Empleado1086,Empleado5129,1.0
Empleado10860,Empleado3431,1.0
Empleado10861,Empleado13243,1.0
Empleado10862,Empleado5783,1.0
Empleado10863,Empleado3204,1.0
Empleado10864,Empleado7724,1.0
Empleado10865,Empleado8521,1.0
Empleado10866,Empleado14908,1.0
Empleado10867,Empleado7713,1.0
Empleado10868,Empleado1723,1.0
Empleado10869,Empleado13276,1.0
Empleado1087,Empleado13639,1.0
Empleado10870,Empleado1955,1.0
Empleado10871,Empleado1654,1.0
Empleado10872,Empleado7982,1.0
Empleado10873,Empleado7641,1.0
Empleado10874,Empleado6294,1.0
Empleado10875,Empleado12899,1.0
Empleado10876,Empleado10347,1.0
Empleado10877,Empleado9721,1.0
Empleado10878,Empleado4348,1.0
Empleado10879,Empleado9473,1.0
Empleado1088,Empleado12101,1.0
Empleado10880,Empleado5294,1.0
Empleado10881,Empleado9800,1.0
Empleado10882,Empleado6865,1.0
Empleado10883,Empleado13076,1.0
Empleado10884,Empleado9953,1.0
Empleado10885,Empleado11405,1.0
Empleado10886,Empleado12947,1.0
Empleado10887,Empleado13545,1.0
Empleado10888,Empleado9744,1.0
Empleado10889,Empleado13412,1.0
Empleado1089,Empleado4244,1.0
Empleado10890,Empleado2826,1.0
Empleado10891,Empleado11848,1.0
Empleado10892,Empleado9033,1.0
Empleado10893,Empleado12465,1.0
Empleado10894,Empleado8424,1.0
Empleado10895,Empleado3695,1.0
Empleado10896,Empleado4358,1.0
Empleado10897,Empleado12526,1.0
Empleado10898,Empleado3568,1.0
Empleado10899,Empleado14847,1.0
Empleado109,Empleado983,1.0
Empleado1090,Empleado2752,1.0
Empleado10900,Empleado7785,1.0
Empleado10901,Empleado11047,1.0
Empleado10902,Empleado8097,1.0
Empleado10903,Empleado8457,1.0
Empleado10904,Empleado14938,1.0
Empleado10905,Empleado11131,1.0
Empleado10906,Empleado4701,1.0
Empleado10907,Empleado10325,1.0
Empleado10908,Empleado8791,1.0
Empleado10909,Empleado13503,1.0
Empleado1091,Empleado14586,1.0
Empleado10911,Empleado6416,1.0
Empleado10912,Empleado6644,1.0
Empleado10913,Empleado1409,1.0
Empleado10914,Empleado13660,1.0
Empleado10915,Empleado11351,1.0
Empleado10916,Empleado11086,1.0
Empleado10917,Empleado10024,1.0
Empleado10918,Empleado6902,1.0
Empleado10919,Empleado10218,1.0
Empleado1092,Empleado14837,1.0
Empleado10920,Empleado11353,1.0
Empleado10921,Empleado10706,1.0
Empleado10922,Empleado2124,1.0
Empleado10923,Empleado8561,1.0
Empleado10924,Empleado11267,1.0
Empleado10925,Empleado4007,1.0
Empleado10926,Empleado2846,1.0
Empleado10927,Empleado12861,1.0
Empleado10928,Empleado2875,1.0
Empleado10929,Empleado6266,1.0
Empleado1093,Empleado12089,1.0
Empleado10930,Empleado3585,1.0
Empleado10931,Empleado7816,1.0
Empleado10932,Empleado5877,1.0
Empleado10933,Empleado6399,1.0
Empleado10934,Empleado6862,1.0
Empleado10935,Empleado3702,1.0
Empleado10936,Empleado1223,1.0
Empleado10937,Empleado8845,1.0
Empleado10938,Empleado7223,1.0
Empleado10939,Empleado11919,1.0
Empleado1094,Empleado6171,1.0
Empleado10940,Empleado6419,1.0
Empleado10941,Empleado5755,1.0
Empleado10942,Empleado4228,1.0
Empleado10943,Empleado4707,1.0
Empleado10944,Empleado10296,1.0
Empleado10945,Empleado9761,1.0
Empleado10946,Empleado7746,1.0
Empleado10947,Empleado5654,1.0
Empleado10948,Empleado6662,1.0
Empleado10949,Empleado7403,1.0
Empleado1095,Empleado1608,1.0
Empleado10950,Empleado2699,1.0
Empleado10951,Empleado13400,1.0
Empleado10952,Empleado12878,1.0
Empleado10953,Empleado13122,1.0
Empleado10954,Empleado12832,1.0
Empleado10955,Empleado7826,1.0
Empleado10956,Empleado5444,1.0
Empleado10957,Empleado2263,1.0
Empleado10958,Empleado8005,1.0
Empleado10959,Empleado418,1.0
Empleado1096,Empleado1775,1.0
Empleado10960,Empleado4426,1.0
Empleado10961,Empleado14591,1.0
Empleado10962,Empleado8402,1.0
Empleado10963,Empleado12998,1.0
Empleado10964,Empleado11339,1.0
Empleado10965,Empleado8439,1.0
Empleado10966,Empleado6026,1.0
Empleado10967,Empleado10271,1.0
Empleado10968,Empleado255,1.0
Empleado10969,Empleado2094,1.0
Empleado1097,Empleado490,1.0
Empleado10970,Empleado3671,1.0
Empleado10971,Empleado6897,1.0
Empleado10972,Empleado11168,1.0
Empleado10973,Empleado10142,1.0
Empleado10974,Empleado11666,1.0
Empleado10975,Empleado6795,1.0
Empleado10976,Empleado243,1.0
Empleado10977,Empleado13886,1.0
Empleado10978,Empleado6518,1.0
Empleado1098,Empleado14268,1.0
Empleado10980,Empleado3478,1.0
Empleado10981,Empleado9310,1.0
Empleado10982,Empleado12758,1.0
Empleado10983,Empleado3005,1.0
Empleado10984,Empleado5021,1.0
Empleado10985,Empleado11389,1.0
Empleado10986,Empleado3396,1.0
Empleado10987,Empleado10392,1.0
Empleado10988,Empleado9990,1.0
Empleado10989,Empleado5166,1.0
Empleado1099,Empleado14699,1.0
Empleado10990,Empleado10234,1.0
Empleado10991,Empleado5100,1.0
Empleado10992,Empleado209,1.0
Empleado10993,Empleado10488,1.0
Empleado10994,Empleado9573,1.0
Empleado10995,Empleado10932,1.0
Empleado10996,Empleado2118,1.0
Empleado10997,Empleado4981,1.0
Empleado10998,Empleado3671,1.0
Empleado10999,Empleado12971,1.0
Empleado11,Empleado11927,1.0
Empleado110,Empleado11129,1.0
Empleado1100,Empleado5492,1.0
Empleado11000,Empleado11361,1.0
Empleado11001,Empleado14464,1.0
Empleado11002,Empleado5107,1.0
Empleado11003,Empleado4576,1.0
Empleado11005,Empleado9521,1.0
Empleado11006,Empleado1646,1.0
Empleado11007,Empleado8113,1.0
Empleado11008,Empleado9244,1.0
Empleado11009,Empleado14201,1.0
Empleado1101,Empleado229,1.0
Empleado11010,Empleado10774,1.0
Empleado11011,Empleado5714,1.0
Empleado11012,Empleado6771,1.0
Empleado11013,Empleado11907,1.0
Empleado11014,Empleado9632,1.0
Empleado11015,Empleado8717,1.0
Empleado11016,Empleado6126,1.0
Empleado11017,Empleado9999,1.0
Empleado11018,Empleado7750,1.0
Empleado11019,Empleado4788,1.0
Empleado1102,Empleado268,1.0
Empleado11020,Empleado11479,1.0
Empleado11021,Empleado9024,1.0
Empleado11022,Empleado9142,1.0
Empleado11023,Empleado5447,1.0
Empleado11024,Empleado9756,1.0
Empleado11025,Empleado6226,1.0
Empleado11026,Empleado6400,1.0
Empleado11027,Empleado5245,1.0
Empleado11028,Empleado9790,1.0
Empleado11029,Empleado7557,1.0
Empleado1103,Empleado275,1.0
Empleado11030,Empleado9114,1.0
Empleado11031,Empleado7731,1.0
Empleado11032,Empleado408,1.0
Empleado11033,Empleado13647,1.0
Empleado11034,Empleado9981,1.0
Empleado11035,Empleado14785,1.0
Empleado11036,Empleado6739,1.0
Empleado11037,Empleado2567,1.0
Empleado11038,Empleado8619,1.0
Empleado11039,Empleado4173,1.0
Empleado1104,Empleado2708,1.0
Empleado11040,Empleado13391,1.0
Empleado11041,Empleado9725,1.0
Empleado11042,Empleado4669,1.0
Empleado11043,Empleado2398,1.0
Empleado11044,Empleado13742,1.0
Empleado11045,Empleado10794,1.0
Empleado11046,Empleado8465,1.0
Empleado11047,Empleado10901,1.0
Empleado11048,Empleado4924,1.0
Empleado11049,Empleado6670,1.0
Empleado1105,Empleado12031,1.0
Empleado11050,Empleado4043,1.0
Empleado11051,Empleado9440,1.0
Empleado11052,Empleado12979,1.0
Empleado11053,Empleado11401,1.0
Empleado11054,Empleado4542,1.0
Empleado11055,Empleado6592,1.0
Empleado11056,Empleado3266,1.0
Empleado11057,Empleado415,1.0
Empleado11058,Empleado815,1.0
Empleado11059,Empleado4437,1.0
Empleado1106,Empleado14536,1.0
Empleado11060,Empleado13713,1.0
Empleado11061,Empleado4843,1.0
Empleado11062,Empleado2516,1.0
Empleado11063,Empleado1550,1.0
Empleado11064,Empleado10044,1.0
Empleado11065,Empleado6219,1.0
Empleado11066,Empleado11865,1.0
Empleado11067,Empleado11134,1.0
Empleado11068,Empleado3304,1.0
Empleado11069,Empleado10811,1.0
Empleado1107,Empleado1893,1.0
Empleado11070,Empleado1566,1.0
Empleado11072,Empleado9790,1.0
Empleado11073,Empleado10463,1.0
Empleado11074,Empleado7865,1.0
Empleado11075,Empleado5107,1.0
Empleado11076,Empleado9095,1.0
Empleado11077,Empleado1395,1.0
Empleado11078,Empleado4301,1.0
Empleado11079,Empleado2074,1.0
Empleado1108,Empleado724,1.0
Empleado11080,Empleado4387,1.0
Empleado11081,Empleado14588,1.0
Empleado11082,Empleado2419,1.0
Empleado11083,Empleado8261,1.0
Empleado11084,Empleado14734,1.0
Empleado11085,Empleado11565,1.0
Empleado11086,Empleado10916,1.0
Empleado11087,Empleado2090,1.0
Empleado11088,Empleado5123,1.0
Empleado11089,Empleado3993,1.0
Empleado1109,Empleado10772,1.0
Empleado11090,Empleado8164,1.0
Empleado11091,Empleado12671,1.0
Empleado11092,Empleado1010,1.0
Empleado11093,Empleado10014,1.0
Empleado11094,Empleado7329,1.0
Empleado11095,Empleado11057,1.0
Empleado11096,Empleado13565,1.0
Empleado11097,Empleado1002,1.0
Empleado11098,Empleado11050,1.0
Empleado11099,Empleado8211,1.0
Empleado111,Empleado1299,1.0
Empleado1110,Empleado1906,1.0
Empleado11100,Empleado12952,1.0
Empleado11101,Empleado3094,1.0
Empleado11102,Empleado10063,1.0
Empleado11103,Empleado11727,1.0
Empleado11104,Empleado7607,1.0
Empleado11105,Empleado14755,1.0
Empleado11106,Empleado7120,1.0
Empleado11107,Empleado326,1.0
Empleado11108,Empleado8229,1.0
Empleado11109,Empleado8597,1.0
Empleado1111,Empleado7414,1.0
Empleado11110,Empleado3901,1.0
Empleado11111,Empleado7555,1.0
Empleado11112,Empleado12210,1.0
Empleado11113,Empleado4046,1.0
Empleado11114,Empleado7520,1.0
Empleado11115,Empleado526,1.0
Empleado11116,Empleado3916,1.0
Empleado11117,Empleado7874,1.0
Empleado11118,Empleado13372,1.0
Empleado11119,Empleado5218,1.0
Empleado1112,Empleado767,1.0
Empleado11120,Empleado11270,1.0
Empleado11121,Empleado6035,1.0
Empleado11122,Empleado2694,1.0
Empleado11123,Empleado10656,1.0
Empleado11124,Empleado4080,1.0
Empleado11125,Empleado2990,1.0
Empleado11126,Empleado1360,1.0
Empleado11127,Empleado13804,1.0
Empleado11128,Empleado9498,1.0
Empleado11129,Empleado110,1.0
Empleado1113,Empleado1263,1.0
Empleado11130,Empleado4454,1.0
Empleado11131,Empleado10905,1.0
Empleado11132,Empleado2333,1.0
Empleado11133,Empleado2038,1.0
Empleado11134,Empleado11067,1.0
Empleado11135,Empleado10946,1.0
Empleado11136,Empleado8993,1.0
Empleado11137,Empleado2415,1.0
Empleado11138,Empleado11944,1.0
Empleado11139,Empleado2962,1.0
Empleado1114,Empleado14235,1.0
Empleado11140,Empleado3174,1.0
Empleado11141,Empleado10566,1.0
Empleado11142,Empleado10149,1.0
Empleado11143,Empleado9634,1.0
Empleado11144,Empleado10009,1.0
Empleado11145,Empleado7391,1.0
Empleado11146,Empleado3992,1.0
Empleado11147,Empleado2328,1.0
Empleado11148,Empleado5613,1.0
Empleado11149,Empleado2090,1.0
Empleado1115,Empleado12423,1.0
Empleado11150,Empleado3403,1.0
Empleado11151,Empleado5833,1.0
Empleado11152,Empleado2834,1.0
Empleado11153,Empleado5166,1.0
Empleado11154,Empleado6757,1.0
Empleado11155,Empleado14454,1.0
Empleado11156,Empleado2453,1.0
Empleado11157,Empleado8335,1.0
Empleado11158,Empleado12817,1.0
Empleado11159,Empleado10363,1.0
Empleado1116,Empleado419,1.0
Empleado11160,Empleado4941,1.0
Empleado11161,Empleado8410,1.0
Empleado11162,Empleado11867,1.0
Empleado11163,Empleado7388,1.0
Empleado11164,Empleado2373,1.0
Empleado11165,Empleado14872,1.0
Empleado11166,Empleado1755,1.0
Empleado11167,Empleado3878,1.0
Empleado11168,Empleado8388,1.0
Empleado11169,Empleado11261,1.0
Empleado1117,Empleado934,1.0
Empleado11170,Empleado3238,1.0
Empleado11171,Empleado6024,1.0
Empleado11172,Empleado5440,1.0
Empleado11173,Empleado11588,1.0
Empleado11174,Empleado7821,1.0
Empleado11175,Empleado13590,1.0
Empleado11176,Empleado5436,1.0
Empleado11177,Empleado6722,1.0
Empleado11178,Empleado8865,1.0
Empleado11179,Empleado4500,1.0
Empleado1118,Empleado12032,1.0
Empleado11180,Empleado8248,1.0
Empleado11181,Empleado8023,1.0
Empleado11182,Empleado14130,1.0
Empleado11183,Empleado14774,1.0
Empleado11184,Empleado9144,1.0
Empleado11185,Empleado13803,1.0
Empleado11186,Empleado4087,1.0
Empleado11187,Empleado13841,1.0
Empleado11188,Empleado6559,1.0
Empleado11189,Empleado13331,1.0
Empleado1119,Empleado5326,1.0
Empleado11190,Empleado13977,1.0
Empleado11191,Empleado7525,1.0
Empleado11192,Empleado14623,1.0
Empleado11193,Empleado407,1.0
Empleado11194,Empleado3017,1.0
Empleado11195,Empleado10784,1.0
Empleado11196,Empleado13251,1.0
Empleado11197,Empleado9705,1.0
Empleado11198,Empleado13492,1.0
Empleado11199,Empleado5427,1.0
Empleado112,Empleado1253,1.0
Empleado1120,Empleado9161,1.0
Empleado11200,Empleado10028,1.0
Empleado11201,Empleado4108,1.0
Empleado11202,Empleado13556,1.0
Empleado11203,Empleado5282,1.0
Empleado11204,Empleado5215,1.0
Empleado11205,Empleado5583,1.0
Empleado11206,Empleado3975,1.0
Empleado11207,Empleado9926,1.0
Empleado11208,Empleado3589,1.0
Empleado11209,Empleado6153,1.0
Empleado1121,Empleado10807,1.0
Empleado11210,Empleado9539,1.0
Empleado11211,Empleado12701,1.0
Empleado11212,Empleado4403,1.0
Empleado11213,Empleado3507,1.0
Empleado11214,Empleado9917,1.0
Empleado11215,Empleado7461,1.0
Empleado11216,Empleado5599,1.0
Empleado11217,Empleado2830,1.0
Empleado11218,Empleado3120,1.0
Empleado11219,Empleado7709,1.0
Empleado1122,Empleado12167,1.0
Empleado11220,Empleado6660,1.0
Empleado11221,Empleado13957,1.0
Empleado11222,Empleado11691,1.0
Empleado11223,Empleado13766,1.0
Empleado11224,Empleado10742,1.0
Empleado11225,Empleado11214,1.0
Empleado11226,Empleado13054,1.0
Empleado11227,Empleado8044,1.0
Empleado11228,Empleado579,1.0
Empleado11229,Empleado8329,1.0
Empleado1123,Empleado12031,1.0
Empleado11230,Empleado9233,1.0
Empleado11231,Empleado6791,1.0
Empleado11232,Empleado4207,1.0
Empleado11233,Empleado708,1.0
Empleado11234,Empleado7478,1.0
Empleado11235,Empleado9727,1.0
Empleado11236,Empleado7112,1.0
Empleado11237,Empleado3796,1.0
Empleado11238,Empleado10553,1.0
Empleado11239,Empleado9670,1.0
Empleado1124,Empleado12521,1.0
Empleado11240,Empleado663,1.0
Empleado11241,Empleado11408,1.0
Empleado11242,Empleado7849,1.0
Empleado11243,Empleado9051,1.0
Empleado11244,Empleado5170,1.0
Empleado11245,Empleado8980,1.0
Empleado11246,Empleado9782,1.0
Empleado11247,Empleado13379,1.0
Empleado11248,Empleado9337,1.0
Empleado11249,Empleado1018,1.0
Empleado1125,Empleado778,1.0
Empleado11250,Empleado1765,1.0
Empleado11251,Empleado6919,1.0
Empleado11252,Empleado8898,1.0
Empleado11253,Empleado1697,1.0
Empleado11254,Empleado9129,1.0
Empleado11255,Empleado10788,1.0
Empleado11256,Empleado4892,1.0
Empleado11257,Empleado13365,1.0
Empleado11258,Empleado14013,1.0
Empleado11259,Empleado6513,1.0
Empleado1126,Empleado4499,1.0
Empleado11260,Empleado3148,1.0
Empleado11261,Empleado11169,1.0
Empleado11262,Empleado3524,1.0
Empleado11263,Empleado2632,1.0
Empleado11264,Empleado6661,1.0
Empleado11265,Empleado3890,1.0
Empleado11266,Empleado4153,1.0
Empleado11267,Empleado10924,1.0
Empleado11268,Empleado7608,1.0
Empleado11269,Empleado11157,1.0
Empleado1127,Empleado865,1.0
Empleado11270,Empleado4709,1.0
Empleado11271,Empleado7919,1.0
Empleado11272,Empleado5444,1.0
Empleado11273,Empleado8673,1.0
Empleado11274,Empleado9351,1.0
Empleado11275,Empleado9460,1.0
Empleado11276,Empleado353,1.0
Empleado11277,Empleado6671,1.0
Empleado11278,Empleado10590,1.0
Empleado11279,Empleado8211,1.0
Empleado1128,Empleado10514,1.0
Empleado11280,Empleado5933,1.0
Empleado11281,Empleado10646,1.0
Empleado11282,Empleado7607,1.0
Empleado11283,Empleado6728,1.0
Empleado11284,Empleado13780,1.0
Empleado11285,Empleado845,1.0
Empleado11286,Empleado8632,1.0
Empleado11287,Empleado10130,1.0
Empleado11288,Empleado5783,1.0
Empleado11289,Empleado8775,1.0
Empleado1129,Empleado99,1.0
Empleado11290,Empleado7695,1.0
Empleado11291,Empleado7485,1.0
Empleado11292,Empleado13800,1.0
Empleado11293,Empleado10178,1.0
Empleado11294,Empleado3824,1.0
Empleado11295,Empleado6964,1.0
Empleado11296,Empleado3982,1.0
Empleado11297,Empleado11787,1.0
Empleado11298,Empleado3298,1.0
Empleado11299,Empleado1667,1.0
Empleado113,Empleado14725,1.0
Empleado1130,Empleado742,1.0
Empleado11300,Empleado3857,1.0
Empleado11301,Empleado10523,1.0
Empleado11302,Empleado1312,1.0
Empleado11303,Empleado8811,1.0
Empleado11304,Empleado3553,1.0
Empleado11305,Empleado10274,1.0
Empleado11306,Empleado3800,1.0
Empleado11307,Empleado5043,1.0
Empleado11309,Empleado6002,1.0
Empleado1131,Empleado87,1.0
Empleado11310,Empleado2690,1.0
